Name,Year,Languages,Countries,Genres,Budget,domestic_gross,domestic_percentage,foreign_gross,foreign_percentage,worldwide_gross
dear white people,2014,,,"comedy, drama, romance",1250000,4404154,0.9504080850054629,229807,0.04959191499453707,4633961
deepwater horizon,2016,,,"action, drama, history, thriller",156000000,61433527,0.5010734983274258,61170297,0.49892650167257424,122603824
deja vu,2006,,,"action, crime, sci-fi, thriller",75000000,64038616,0.35467149393642083,116518934,0.6453285060635792,180557550
deliver us from evil,2014,,,"crime, horror, mystery, thriller",30000000,30577122,0.3477130060600209,57360693,0.652286993939979,87937815
delivery man,2013,,,"comedy, drama, family",22000000,30664106,0.43469807463753185,39877053,0.5653019253624681,70541159
den of thieves,2018,,,"action, crime, drama, thriller",30000000,44947622,0.5582888216764947,35562000,0.44171117832350526,80509622
despicable me 3,2017,,,"adventure, animation, comedy, crime, family, sci-fi",75000000,264624300,0.2557252136969475,770175109,0.7442747863030524,1034799409
detroit,2017,,,"crime, drama, history, thriller",34000000,16800000,0.7190253816387709,6564961,0.280974618361229,23364961
devil's due,2014,,,"horror, mystery",7000000,15821461,0.42851550692874296,21100099,0.571484493071257,36921560
diary of a wimpy kid: the long haul,2017,,,"adventure, comedy, family",22000000,20738724,0.5166472799911273,19402248,0.48335272000887275,40140972
die hard with a vengeance,1995,,,"action, adventure, thriller",90000000,100012499,0.2731823105115288,266089167,0.7268176894884713,366101666
dirty grandpa,2016,,,comedy,11500000,35593113,0.338728952879767,69485336,0.661271047120233,105078449
divergent,2014,,,"action, adventure, mystery, sci-fi",85000000,150947895,0.5225174985917792,137937923,0.47748250140822074,288885818
django unchained,2012,,united states of america,"western, spaghetti western, drama",100000000,162805434,0.3618314052478422,287142889,0.6381685947521578,449948323
do you believe?,2015,,,drama,2300000,12985600,0.9011083293814082,1425098,0.09889167061859183,14410698
doctor sleep,2019,,,"drama, fantasy, horror, thriller",45000000,31581712,0.4363217051290525,40800000,0.5636782948709476,72381712
doctor strange,2016,,,"action, adventure, fantasy, sci-fi",165000000,232641920,0.3432722524817996,445076475,0.6567277475182004,677718395
dolittle,2020,,,"adventure, comedy, family, fantasy",175000000,77047065,0.3064590574135268,174363566,0.6935409425864733,251410631
dolphin tale 2,2014,,,"drama, family",36000000,42024533,0.7267595745217692,15800000,0.27324042547823085,57824533
don jon,2013,,,"comedy, drama, romance",5500000,24477704,0.5931317383135484,16790875,0.40686826168645157,41268579
don juan demarco,1994,,,"comedy, drama, romance",25000000,22150451,0.3219891851340664,46642080,0.6780108148659336,68792531
don't breathe,2016,,,"crime, horror, thriller",9900000,89217875,0.5655255346311758,68543127,0.43447446536882417,157761002
doogal,2006,,,"adventure, animation, comedy, family, fantasy",20000000,7578946,0.2701108378264216,20479706,0.7298891621735784,28058652
dope,2015,,,"adventure, comedy, crime, drama",7000000,17506470,0.9732964447612944,480311,0.02670355523870558,17986781
dora and the lost city of gold,2019,,,"action, adventure, comedy, family, fantasy, mystery",49000000,60477943,0.5014875066489985,60119165,0.4985124933510014,120597108
downsizing,2017,,,"drama, fantasy, sci-fi",68000000,24449754,0.44450954287051336,30554136,0.5554904571294866,55003890
downton abbey,2019,,,"drama, romance",13000000,96853865,0.49746527544595776,97840860,0.5025347245540422,194694725
dracula untold,2014,,,"action, drama, fantasy, horror",70000000,56280355,0.2552047543166855,164249843,0.7447952456833146,220530198
draft day,2014,,,"drama, sport",25000000,28842237,0.9663206743081828,1005243,0.0336793256918172,29847480
dragon ball super: broly,2018,,,"action, adventure, animation, family, fantasy, sci-fi",8500000,30712119,0.2653304615805149,85038326,0.7346695384194851,115750445
dragon wars: d-war,2007,,,"action, drama, fantasy, thriller",32000000,10977721,0.1461575543121655,64131096,0.8538424456878345,75108817
drinking buddies,2013,,,"comedy, drama, romance",500000,343341,0.8542648427275487,58573,0.14573515727245132,401914
drive hard,2014,,,"action, comedy, crime",12000000,267030,0.5,267030,0.5,534060
driven,1923,silent film,,silent film,72000000,32720065,0.5976842011738187,22024673,0.40231579882618124,54744738
dumb and dumber,1994,,,comedy,17000000,127190327,0.5143360378992907,120100000,0.4856639621007093,247290327
dumb and dumberer: when harry met lloyd,2003,,,comedy,30000000,26276465,0.6691654666713694,12991050,0.33083453332863055,39267515
dumbo,2019,,,"adventure, family, fantasy",170000000,114766307,0.32485508900768145,238518314,0.6751449109923185,353284621
dunkirk,2017,,,"action, drama, history, thriller, war",100000000,189740665,0.3577446707892319,340639465,0.6422553292107681,530380130
dying of the light,2014,,,"action, drama, thriller",5000000,697847,0.5,697847,0.5,1395694
early man,2018,,,"adventure, animation, comedy, family, fantasy, sport",50000000,8267544,0.15135697695838227,46355270,0.8486430230416178,54622814
earth to echo,2014,,,"adventure, family, sci-fi",13000000,38934842,0.8523191076424624,6746220,0.14768089235753756,45681062
eddie the eagle,2015,,,"adventure, biography, comedy, drama, history, sport",23000000,15789389,0.342111182853478,30363411,0.657888817146522,46152800
edge of tomorrow,2014,,,"action, adventure, sci-fi",178000000,100206256,0.2704321162013873,270335000,0.7295678837986127,370541256
eighth grade,2018,,,"comedy, drama",2000000,13539709,0.9437025424687469,807724,0.056297457531253155,14347433
elsa & fred,2014,,,"comedy, drama, romance",10000000,285863,0.37914121821015284,468112,0.6208587817898471,753975
elysium,2013,,united states of america,"science fiction, drama",120000000,93050117,0.3251316857669557,193141974,0.6748683142330443,286192091
emma.,2020,,,"comedy, drama, romance",10000000,10055355,0.3877519218782464,15877089,0.6122480781217536,25932444
end of the spear,2005,,,"adventure, biography, drama, history",10000000,11967000,0.9867163913900812,161105,0.013283608609918863,12128105
end of watch,2012,,united states of america,"thriller, mystery, crime fiction, drama",15000000,41003371,0.7120296514783316,16583235,0.28797034852166836,57586606
enough said,2013,,,"comedy, drama, romance",8000000,17550872,0.6850070033119516,8070577,0.31499299668804837,25621449
entourage,2015,,,"comedy, drama",30000000,32363404,0.6569461582476112,16900000,0.34305384175238884,49263404
escape from planet earth,2012,,,"adventure, animation, comedy, family, sci-fi",40000000,57012977,0.7607898852494921,17926212,0.2392101147505079,74939189
escape plan,2013,,,"action, thriller",70000000,25135965,0.18303557836923942,112192336,0.8169644216307606,137328301
escape room,2019,,,"action, adventure, horror, mystery, sci-fi, thriller",9000000,57005601,0.36609620845273294,98706476,0.6339037915472671,155712077
ever after: a cinderella story,1998,,,"drama, romance",26000000,65705771,0.6704282893195175,32299895,0.3295717106804825,98005666
everest,2015,,,"adventure, biography, drama, thriller",55000000,43482270,0.2137481512831613,159945314,0.7862518487168387,203427584
every day,2018,,,"drama, fantasy, romance",4900000,6102076,0.5855081157879213,4319771,0.4144918842120787,10421847
everybody wants to be italian,2007,,,"comedy, romance",3000000,351416,0.6596561834789366,181310,0.3403438165210634,532726
everything you always wanted to know about sex * but were afraid to ask,1972,,,comedy,2000000,18016290,0.995921794642529,73775,0.004078205357471076,18090065
"everything, everything",2017,,,"drama, romance",10000000,34121140,0.5528274429150207,27600000,0.4471725570849793,61721140
evil dead,2013,,,horror,17000000,54239856,0.5547225195727365,43538500,0.44527748042726345,97778356
ex machina,2014,,,"drama, sci-fi, thriller",15000000,25442958,0.6803907053069038,11951671,0.3196092946930962,37394629
exeter,2015,,,"horror, mystery, thriller",25000,291097,0.5,291097,0.5,582194
exodus: gods and kings,2014,,,"action, adventure, drama, fantasy",140000000,65014513,0.24230710546767928,203300000,0.7576928945323207,268314513
extraordinary mission,2017,,,"action, crime",23000000,54200,0.002381602079991071,22703590,0.997618397920009,22757790
eye of the beholder,1999,,,"drama, mystery, thriller",35000000,16500786,0.938093390423546,1088919,0.061906609576453955,17589705
eye see you,2002,,,"crime, thriller",55000000,79161,0.01193552905494149,6553222,0.9880644709450586,6632383
fahrenheit 11/9,2018,,,documentary,5000000,6352306,0.9517749628118441,321862,0.048225037188155885,6674168
fair game,1985,,"australia, new zealand","thriller, world cinema, psychological thriller, action/adventure, suspense, action",50000000,11497497,0.41423881584628985,16258224,0.5857611841537101,27755721
falcon rising,2014,,,"action, adventure",4500000,11774,0.04401890263051638,255702,0.9559810973694837,267476
fantastic beasts and where to find them,2016,,,"adventure, family, fantasy",180000000,234037575,0.2867975472820599,582000000,0.7132024527179401,816037575
fantastic beasts: the crimes of grindelwald,2018,,,"adventure, family, fantasy",200000000,159555901,0.2433159972433096,496200000,0.7566840027566905,655755901
fantastic four,2015,,,"action, adventure, sci-fi",120000000,56117548,0.3342660530110869,111765333,0.6657339469889131,167882881
fantasy island,2020,,,"fantasy, horror, mystery",7000000,27309289,0.5522907131769438,22138019,0.44770928682305616,49447308
fast & furious 6,2013,,,"action, thriller",160000000,238700000,0.30264993026499304,550000000,0.697350069735007,788700000
fast & furious presents: hobbs & shaw,2019,,,"action, adventure, thriller",200000000,173956935,0.22867017984180166,586775991,0.7713298201581983,760732926
father figures,2017,,,"comedy, drama",25000000,17501244,0.6809492956838976,8200000,0.3190507043161024,25701244
fences,2016,,,drama,24000000,57682904,0.8954920130806664,6731857,0.10450798691933359,64414761
ferdinand,2017,,,"adventure, animation, comedy, drama, family",111000000,84410380,0.28510355107894897,211658819,0.7148964489210511,296069199
fifty shades darker,2017,,,"drama, mystery, romance, thriller",55000000,114581250,0.3003079477898444,266964596,0.6996920522101556,381545846
fifty shades freed,2018,,,"drama, mystery, romance, thriller",55000000,100407760,0.26992420431298125,271577258,0.7300757956870187,371985018
fifty shades of black,2016,,,comedy,5000000,11686940,0.5257870943192298,10540574,0.47421290568077024,22227514
fifty shades of grey,2015,,,"drama, romance, thriller",40000000,166167230,0.29101187851411087,404830871,0.7089881214858892,570998101
fighting with my family,2019,,,"biography, comedy, drama, sport",11000000,22958886,0.55318095446271,18544506,0.44681904553729007,41503392
filly brown,2012,,,"drama, music",2000000,2850357,0.9693736691911436,90054,0.030626330808856312,2940411
finding dory,2016,,,"adventure, animation, comedy, family, fantasy",200000000,486295561,0.47278759898871686,542275328,0.5272124010112832,1028570889
fired up!,2009,,,"comedy, sport",20000000,17231291,0.9264582236282161,1367811,0.07354177637178397,18599102
fireflies in the garden,2008,,,drama,8000000,70600,0.010549623426260672,6621582,0.9894503765737394,6692182
first man,2018,,,"biography, drama, history",59000000,44936545,0.4250797189808374,60776673,0.5749202810191626,105713218
fist fight,2017,,,comedy,25000000,32187017,0.7814845391692241,9000000,0.21851546083077586,41187017
five feet apart,2019,,,"drama, romance",7000000,45729221,0.49408040427421296,46824988,0.505919595725787,92554209
flatliners,2017,,,"drama, horror, mystery, sci-fi, thriller",19000000,16883115,0.3738655396198445,28275139,0.6261344603801555,45158254
flight,1929,,united states of america,action/adventure,31000000,93772375,0.5796562917494411,68000000,0.42034370825055883,161772375
flight,2009,,south korea,"action, melodrama, drama",31000000,93772375,0.5796562917494411,68000000,0.42034370825055883,161772375
florence foster jenkins,2016,,,"biography, comedy, drama, music",29000000,27383770,0.4889929327034967,28616569,0.5110070672965034,56000339
fly me to the moon 3d,2007,,,"adventure, animation, family",25000000,13816982,0.29617498839370654,32834432,0.7038250116062934,46651414
focus,2015,,,"comedy, crime, drama, romance",50100000,53862963,0.3384139248526053,105300000,0.6615860751473946,159162963
following,1998,,,"crime, mystery, thriller",6000,48482,0.38461904610795544,77570,0.6153809538920445,126052
fool's gold,1919,,,silent film,72500000,70231041,0.6313978577257044,41000000,0.36860214227429555,111231041
ford v ferrari,2019,,,"action, biography, drama, sport",97600000,117624357,0.521596783549477,107883853,0.47840321645052303,225508210
formula 51,2001,,,"action, comedy, crime, thriller",27000000,5204007,0.4039874689528207,7677598,0.5960125310471793,12881605
frankenstein,1994,,,"drama, horror, romance, sci-fi",45000000,22006296,0.1964737410832691,90000000,0.8035262589167309,112006296
free birds,2013,,,"adventure, animation, comedy, family, fantasy, history, sci-fi",55000000,55750480,0.5050453734292364,54636592,0.49495462657076367,110387072
free state of jones,2016,,,"action, biography, drama, history, war, western",50000000,20810036,0.8312061655339622,4225914,0.16879383446603785,25035950
friend request,2016,,,"horror, mystery, thriller",9900000,3759078,0.3425006309570776,7216312,0.6574993690429224,10975390
frozen,2010,,,"romance film, fantasy",150000000,400738009,0.31288046143565507,880064273,0.6871195385643449,1280802282
frozen,2013,,,"adventure, animation, comedy, family, fantasy, musical",150000000,400953009,0.30690313005799613,905495084,0.6930968699420039,1306448093
frozen ii,2019,,,"adventure, animation, comedy, drama, family, fantasy, musical",150000000,477373578,0.328388941527736,976309898,0.671611058472264,1453683476
fruitvale station,2013,,,"biography, crime, drama, romance",900000,16101339,0.9261185114544431,1284491,0.07388148854555693,17385830
fugly,2014,,,"comedy, drama, thriller",4500000,2326942,0.5,2326942,0.5,4653884
fur: an imaginary portrait of diane arbus,2006,,,"biography, drama, romance, thriller",16800000,223202,0.09651072742579399,2089515,0.903489272574206,2312717
furious 7,2015,,,"action, thriller",190000000,353007020,0.23243676949777842,1165715774,0.7675632305022216,1518722794
fury,1923,,united states of america,"silent film, adventure",80000000,85817906,0.4051494400100433,126000000,0.5948505599899566,211817906
fury,2014,,,"action, drama, war",68000000,85817906,0.4051402763510277,126004791,0.5948597236489723,211822697
g.i. joe: retaliation,2013,,"united states of america, netherlands","thriller, science fiction, action, adventure",140000000,122523060,0.3260840743884802,253217645,0.6739159256115198,375740705
game night,2018,,,"action, adventure, comedy, crime, thriller",37000000,69179066,0.5878621266419637,48500000,0.41213787335803637,117679066
gangs of new york,1938,,united states of america,"crime fiction, drama",97000000,77812000,0.4015636810886234,115960504,0.5984363189113766,193772504
gangster's paradise: jerusalema,2008,,south africa,"crime fiction, gangster film, drama, world cinema, crime thriller",2000000,7294,0.017301046269743568,414299,0.9826989537302564,421593
gemini man,2019,,,"action, sci-fi, thriller",138000000,48546770,0.27985764369112553,124922746,0.7201423563088745,173469516
gentlemen broncos,2009,,,"comedy, fantasy, sci-fi",10000000,113682,0.9594065422138204,4810,0.040593457786179656,118492
geostorm,2017,,,"action, sci-fi, thriller",100000000,33700160,0.15187082334686014,188200000,0.8481291766531399,221900160
get hard,2015,,,"comedy, crime, drama",40000000,90411453,0.808606368794796,21400000,0.191393631205204,111811453
get on up,2014,,,"biography, drama, music",30000000,30703100,0.9172488193705064,2769933,0.0827511806294936,33473033
get out,2017,,,"horror, mystery, thriller",5000000,176040665,0.6892528282858708,79367304,0.31074717171412924,255407969
ghost in the shell,2017,,,"action, crime, drama, mystery, sci-fi, thriller",110000000,40563557,0.2388241778502404,129283388,0.7611758221497597,169846945
ghost rider: spirit of vengeance,2011,,,"action, fantasy, thriller",57000000,51774002,0.39055874399619867,80789928,0.6094412560038014,132563930
ghostbusters,2016,,,"action, comedy, fantasy, sci-fi",144000000,128350574,0.5601220565744837,100796935,0.43987794342551634,229147509
gifted,2017,,,drama,7000000,24801212,0.5761481223019059,18245378,0.42385187769809407,43046590
girls trip,2017,,,"adventure, comedy, drama",28000000,115171585,0.8171128518915611,25777838,0.18288714810843887,140949423
glass,2019,,,"drama, horror, sci-fi, thriller",20000000,111048468,0.44959068848846817,135950571,0.5504093115115318,246999039
god's not dead,2014,,,"drama, romance",2000000,60800000,0.9395454720074017,3912142,0.06045452799259836,64712142
gods of egypt,2016,,,"action, adventure, drama, fantasy",140000000,31153464,0.20675129656808977,119527400,0.7932487034319102,150680864
godzilla 2000,1999,,,"action, adventure, drama, sci-fi, thriller",13000000,10037390,0.7766435369434519,2886673,0.22335646305654808,12924063
godzilla: king of the monsters,2019,,,"action, adventure, fantasy, sci-fi",170000000,110500138,0.28530880100022066,276800000,0.7146911989997793,387300138
going in style,2017,,,"comedy, crime",25000000,45018541,0.5282716703633779,40200000,0.47172832963662215,85218541
gone girl,2014,,,"drama, mystery, thriller",61000000,167767189,0.4542469447604014,201563174,0.5457530552395986,369330363
gone in 60 seconds,2000,,,"action, crime, thriller",90000000,101648571,0.4285311374659147,135553728,0.5714688625340854,237202299
good boys,2019,,,"adventure, comedy",20000000,83140306,0.7478421810185544,28033292,0.25215781898144557,111173598
goosebumps,2015,,,"adventure, comedy, fantasy, horror",58000000,80080379,0.5039156254919062,78835866,0.4960843745080939,158916245
goosebumps 2: haunted halloween,2018,,,"adventure, comedy, fantasy, horror",35000000,46700633,0.5004333780038187,46619747,0.49956662199618135,93320380
green book,2018,,,"biography, comedy, drama, music",23000000,85080171,0.2641958768888069,236954268,0.735804123111193,322034439
griffin & phoenix,2006,,,"comedy, drama, romance",500000,1355967,0.5,1355967,0.5,2711934
grown ups 2,2013,,,comedy,80000000,133668525,0.5411159599644744,113355283,0.45888404003552563,247023808
grudge match,2013,,,"comedy, drama, sport",40000000,29807260,0.4269936966441599,40000000,0.57300630335584,69807260
guardians of the galaxy,2014,,,"action, adventure, comedy, sci-fi",170000000,333176600,0.4311421955581988,439600000,0.5688578044418011,772776600
guardians of the galaxy vol. 2,2017,,,"action, adventure, comedy, sci-fi",200000000,389813101,0.4512999944240043,473942950,0.5487000055759956,863756051
hacksaw ridge,2016,,,"biography, drama, history, war",40000000,67209615,0.37222120959061766,113354021,0.6277787904093823,180563636
"hail, caesar!",2016,,,"comedy, drama, mystery",22000000,30498085,0.47226346399283725,34080455,0.5277365360071627,64578540
halloween,2018,,,"crime, drama, horror, thriller",10000000,159342015,0.6129957534211715,100597820,0.38700424657882854,259939835
halloween kills,2021,,,"action, drama, horror, thriller",20000000,92002155,0.6895474564074562,41421809,0.3104525435925438,133423964
halloween: resurrection,2002,,,"horror, thriller",15000000,30354442,0.8039965734363125,7400000,0.19600342656368752,37754442
hamlet,1900,,france,"short film, drama",18000000,4501094,0.63131870058502,2628576,0.36868129941497996,7129670
hamlet,1912,,united kingdom,"short film, silent film, drama",18000000,4501094,0.63131870058502,2628576,0.36868129941497996,7129670
hands of stone,2016,,,"biography, drama, sport",20000000,4712792,0.9466568561932028,265561,0.053343143806797146,4978353
hansel & gretel get baked,2013,,,"comedy, horror",4500000,298688,0.5,298688,0.5,597376
hansel & gretel: witch hunters,2013,,,"action, fantasy, horror",50000000,55703475,0.2460947062945495,170646274,0.7539052937054505,226349749
happy death day,2017,,,"comedy, horror, mystery, thriller",5000000,55683845,0.44376929173302626,69795421,0.5562307082669737,125479266
happy death day 2u,2019,,,"comedy, horror, mystery, sci-fi, thriller",9000000,28148130,0.43572854131984085,36452022,0.5642714586801592,64600152
harriet,2019,,,"action, biography, drama, history",17000000,43082155,0.9938897294824232,264862,0.006110270517576792,43347017
harry potter and the sorcerer's stone,2001,,,"adventure, family, fantasy",125000000,318886962,0.3107401558899473,707330461,0.6892598441100527,1026217423
havana,1990,,united states of america,"romantic drama, romance film, drama, period piece, war film",40000000,9243140,0.9582911717868755,402300,0.04170882821312454,9645440
hearts beat loud,2018,,,"comedy, drama, music",2000000,2386251,0.9872106372548005,30914,0.012789362745199439,2417165
heaven is for real,2014,,,"biography, drama, family",12000000,91443253,0.8974877900020806,10444766,0.10251220999791938,101888019
heist,2015,,,"action, crime, drama, thriller",8900000,50136,0.013273865343445644,3726910,0.9867261346565543,3777046
heli,2013,,,"crime, drama, romance, thriller",1000000,367872,0.5,367872,0.5,735744
hell fest,2018,,,"horror, mystery, thriller",5500000,11107431,0.6116113547048526,7053499,0.38838864529514733,18160930
hell or high water,2016,,,"crime, drama, thriller, western",12000000,27007844,0.7129865812394269,10872033,0.28701341876057307,37879877
hellboy,2019,,,"action, adventure, fantasy, horror, sci-fi",50000000,21903748,0.3977777724911241,33161541,0.6022222275088759,55065289
hellboy ii: the golden army,2008,,,"action, adventure, fantasy, horror, sci-fi",82500000,75986503,0.4514427563104,92332740,0.5485572436896,168319243
her,2013,,,"drama, romance, sci-fi",23000000,25568251,0.5297003979902823,22701018,0.4702996020097176,48269269
herbie fully loaded,2005,,,"adventure, comedy, family, fantasy, romance, sport",50000000,66023816,0.4580317334237893,78123000,0.5419682665762108,144146816
hereditary,2018,,,"drama, horror, mystery, thriller",10000000,44069456,0.550846475992103,35933699,0.44915352400789693,80003155
hey arnold! the movie,2002,,,"adventure, animation, comedy, drama, family, thriller",10000000,13728902,0.9002967216610748,1520406,0.09970327833892528,15249308
hidden away,2014,,,"drama, romance",1000000,36647,0.5,36647,0.5,73294
hidden figures,2016,,,"biography, drama, history",25000000,169607287,0.7188062245164792,66349611,0.2811937754835207,235956898
hide and seek,1964,,,"thriller, crime fiction, action",25000000,51100486,0.41311101316727494,72596255,0.5868889868327251,123696741
hitman: agent 47,2015,,,"action, adventure, crime, mystery, thriller",35000000,22467450,0.2728365455842483,59880206,0.7271634544157517,82347656
holmes & watson,2018,,,"comedy, crime, mystery",42000000,30573626,0.7291328654971653,11357862,0.2708671345028347,41931488
home,2003,,united kingdom,"comedy film, drama",130000000,177397510,0.45952950869360565,208644097,0.5404704913063944,386041607
home,2015,,,"adventure, animation, comedy, family, fantasy, sci-fi",135000000,177397510,0.45952950869360565,208644097,0.5404704913063944,386041607
home again,2017,,,"comedy, drama, romance",15000000,27020284,0.7236889729975787,10316590,0.27631102700242127,37336874
home on the range,1935,,,"romance film, action, drama, western",110000000,50030461,0.344187727268956,95327601,0.655812272731044,145358062
homefront,2013,,,"action, crime, thriller",22000000,20158898,0.3899525779363603,31536870,0.6100474220636397,51695768
honey,2004,,netherlands,short film,18000000,30308417,0.483519499392865,32374509,0.516480500607135,62682926
hoodwinked!,2005,,,"adventure, animation, comedy, crime, family, musical, mystery",30000000,51386611,0.46709509780770153,58626556,0.5329049021922985,110013167
hope springs,2003,,"united states of america, united kingdom","romantic comedy, romance film, comedy",30000000,63536011,0.47740819900500653,69549284,0.5225918009949935,133085295
horrible bosses 2,2014,,,"comedy, crime",40000000,54445357,0.5057845365313806,53200000,0.49421546346861944,107645357
hostel: part ii,2007,,,horror,7500000,17609452,0.4928728673383698,18118731,0.5071271326616302,35728183
hot pursuit,2015,,,"action, comedy, crime",35000000,34580201,0.6691189339608025,17100000,0.3308810660391975,51680201
hot tub time machine 2,2015,,,"comedy, mystery, sci-fi",14000000,12314651,0.94136825695778,767000,0.05863174304221998,13081651
hotel artemis,2018,,,"action, crime, drama, sci-fi, thriller",15000000,6708147,0.5038574520258674,6605434,0.4961425479741326,13313581
hotel transylvania 2,2015,,,"adventure, animation, comedy, family, fantasy",80000000,169700110,0.3574138795282224,305099890,0.6425861204717775,474800000
hotel transylvania 3: summer vacation,2018,,,"adventure, animation, comedy, family, fantasy",65000000,167510016,0.31690343941583043,361073758,0.6830965605841696,528583774
house at the end of the street,2012,english,,horror,6900000,31611916,0.7137946235442526,12675215,0.2862053764557474,44287131
housebound,2014,,,"comedy, horror, mystery",1500000,241347,0.5,241347,0.5,482694
how the grinch stole christmas,2000,,,"comedy, family, fantasy",123000000,260745620,0.7539439128824875,85096578,0.24605608711751248,345842198
how to be a latin lover,2017,,,"comedy, drama",10000000,32149404,0.5139281096040509,30406824,0.48607189039594906,62556228
how to be single,2016,,,"comedy, drama, romance",37000000,46843513,0.41622579348487193,65700000,0.583774206515128,112543513
how to train your dragon: the hidden world,2019,,,"action, adventure, animation, comedy, drama, family, fantasy",129000000,160799505,0.3081633912243746,361000000,0.6918366087756255,521799505
huevos: little rooster's egg-cellent adventure,2015,,,"adventure, animation, comedy, family, fantasy",5300000,9080818,0.3507114649647827,16811743,0.6492885350352172,25892561
hunt for the wilderpeople,2016,,,"adventure, comedy, drama",2500000,5205468,0.13499549847993952,33354840,0.8650045015200605,38560308
hunter killer,2018,,,"action, thriller",40000000,15800000,0.49828646223802275,15908668,0.5017135377619772,31708668
hustlers,2019,,,"comedy, crime, drama",20000000,104963598,0.6661665469203109,52600000,0.33383345307968915,157563598
i am wrath,2016,,,"action, thriller",18000000,228631,0.5,228631,0.5,457262
i can only imagine,2018,,,"biography, drama, family, music",7000000,83482352,0.9697453436604353,2604529,0.030254656339564676,86086881
i feel pretty,2018,,,"comedy, romance",32000000,48795601,0.5161402291568811,45743825,0.48385977084311893,94539426
i heart huckabees,2004,,,comedy,22000000,12785432,0.6369730191630483,7286740,0.3630269808369518,20072172
"i love you, beth cooper",2009,,,"adventure, comedy, family, romance",18000000,14800725,0.9354577169490378,1021182,0.06454228305096218,15821907
i now pronounce you chuck & larry,2007,,,"comedy, romance",85000000,120059556,0.6415695754719061,67074561,0.3584304245280939,187134117
i origins,2014,,,"drama, mystery, romance, sci-fi",1000000,336472,0.6991858430617953,144762,0.3008141569382047,481234
i still believe,2020,,,"biography, drama, music, romance",12000000,9868521,0.6141062108697533,6201209,0.38589378913024674,16069730
"i, frankenstein",2014,,,"action, fantasy, sci-fi",65000000,19075290,0.248372358971208,57725889,0.751627641028792,76801179
"i, tonya",2017,,,"biography, comedy, drama, sport",11000000,30014539,0.5564503185868366,23924758,0.4435496814131634,53939297
ice age,1975,,"west germany, norway",drama,65000000,176387405,0.45682449913807455,209728938,0.5431755008619255,386116343
ice age: collision course,2016,,,"adventure, animation, comedy, family, sci-fi",105000000,64063008,0.15679465180981703,344516030,0.843205348190183,408579038
if beale street could talk,2018,,,"drama, romance",12000000,14915773,0.7241873366566379,5680794,0.275812663343362,20596567
if i stay,2014,,,"drama, fantasy, music, romance, sci-fi",11000000,50474843,0.6441719012044617,27881327,0.3558280987955384,78356170
in the heart of the sea,2015,,,"action, adventure, biography, drama, history",100000000,25020758,0.2652730801845337,69300000,0.7347269198154662,94320758
incarnate,2016,,,"horror, thriller",5000000,4799774,0.5311213007596056,4237284,0.4688786992403944,9037058
incredibles 2,2018,,,"action, adventure, animation, comedy, family, fantasy, sci-fi",200000000,608581744,0.48968387494698595,634223615,0.510316125053014,1242805359
independence day: resurgence,2016,,,"action, adventure, sci-fi",165000000,103144286,0.26468839516514925,286537649,0.7353116048348508,389681935
indivisible,2018,,,"drama, war",2700000,3511417,0.9782105858732634,78216,0.02178941412673663,3589633
inferno,2016,,,"action, adventure, crime, drama, mystery, thriller",75000000,34343574,0.15609207108482184,185677685,0.8439079289151782,220021259
inherent vice,2014,,,"comedy, crime, drama, mystery, romance",20000000,8110975,0.5476327520639256,6700000,0.4523672479360744,14810975
inside out,2015,,,"adventure, animation, comedy, drama, family, fantasy",175000000,356461711,0.41493845897710874,502609564,0.5850615410228912,859071275
insidious,2010,,,"horror, mystery, thriller",1500000,54009150,0.5395171623999387,46097304,0.46048283760006126,100106454
insidious: chapter 2,2013,,,"horror, mystery, thriller",5000000,83586447,0.5162228203060983,78332871,0.4837771796939016,161919318
insidious: chapter 3,2015,,,"horror, mystery, thriller",10000000,52218558,0.46217702773534375,60765331,0.5378229722646563,112983889
insidious: the last key,2018,,,"horror, mystery, thriller",10000000,67745330,0.40352081919026905,100140258,0.596479180809731,167885588
instant family,2018,,,"comedy, drama",48000000,67363237,0.5587704028596588,53192964,0.4412295971403412,120556201
interstellar,2014,english,,science fiction,165000000,188020017,0.27606546669506765,493050380,0.7239345333049324,681070397
interview with the vampire,1994,,,"drama, fantasy, horror",60000000,105264608,0.47063596221714254,118400000,0.5293640377828575,223664608
into the storm,2014,,,"action, adventure, drama, thriller",50000000,47615959,0.29480652744661595,113900000,0.705193472553384,161515959
into the woods,2014,,,"adventure, comedy, drama, family, fantasy, musical",56200000,128002372,0.6006218733019989,85114029,0.39937812669800105,213116401
invincible,2001,,"united states of america, canada","martial arts film, fantasy",40000000,57806952,0.9881339892819501,694175,0.011866010718049928,58501127
it,2004,,united states of america,"music, documentary",35000000,327481748,0.46597930144309896,375300000,0.534020698556901,702781748
it,2017,,,horror,35000000,328874981,0.4669910679680018,375367570,0.5330089320319982,704242551
it chapter two,2019,,,"drama, fantasy, horror",79000000,211622525,0.4472890505477413,261500000,0.5527109494522587,473122525
it comes at night,2017,,,"drama, horror, mystery, sci-fi, thriller",5000000,13985117,0.7086330494163162,5750227,0.2913669505836838,19735344
it's all gone pete tong,2004,,,"biography, comedy, drama, music",2000000,120620,0.07377117358671507,1514436,0.926228826413285,1635056
